exp,date,ab_1,ab_2,d_1,d_2,xMIC_1,xMIC_2,cfu,time_h,effect,effect_sd,author,organism,strain,col_1,col_2,col_3,MIC_1,MIC_2,char,notes,group,rep,condition,broth,prot
extra,190104,rif,pmb,2.4,0,0.3,0,300,24,2.38,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,5000,24,3.61,NA,vv,p_aeruginosa,ATCC27853,5,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.0002,24,-3.79,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.0006,24,-3.32,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.004,24,-2.49,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,0,1.03,0,0,0,vv,p_aeruginosa,ATCC27850,8,8,17,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1,0.25,-0.01,NA,vv,p_aeruginosa,ATCC27851,10,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,1.1,0.25,0.03,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,1,0,0.3,0.9,0.25,-0.06,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,1,0.25,-0.01,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.8,0.25,-0.11,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,1.1,0.25,0.03,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1.1,0.5,0.03,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,0.8,0.5,-0.11,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,0.9,0.5,-0.06,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.8,0.5,-0.11,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.7,0.5,-0.17,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.9,0.5,-0.06,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1.8,0.75,0.25,NA,vv,p_aeruginosa,ATCC27853,18,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,1.5,0.75,0.17,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,1.4,0.75,0.14,NA,vv,p_aeruginosa,ATCC27853,14,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,1,0.75,-0.01,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,1,0.75,-0.01,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,1.1,0.75,0.03,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1,1,-0.01,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,0.9,1,-0.06,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,0.8,1,-0.11,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.4,1,-0.41,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.9,1,-0.06,NA,vv,p_aeruginosa,ATCC27854,9,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.6,1,-0.23,NA,vv,p_aeruginosa,ATCC27855,6,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1.7,2,0.22,NA,vv,p_aeruginosa,ATCC27856,17,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,1.1,2,0.03,NA,vv,p_aeruginosa,ATCC27857,11,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,1.1,2,0.03,NA,vv,p_aeruginosa,ATCC27858,11,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.09,2,-1.06,NA,vv,p_aeruginosa,ATCC27859,9,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.1,2,-1.01,NA,vv,p_aeruginosa,ATCC27860,10,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.6,2,-0.23,NA,vv,p_aeruginosa,ATCC27861,6,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,1.8,3,0.25,NA,vv,p_aeruginosa,ATCC27851,18,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,2,3,0.29,NA,vv,p_aeruginosa,ATCC27853,20,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,1,0,0.3,1.2,3,0.07,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.15,3,-0.83,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.17,3,-0.78,NA,vv,p_aeruginosa,ATCC27853,17,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.3,3,-0.53,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,10,5,0.99,NA,vv,p_aeruginosa,ATCC27853,1,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,7,5,0.83,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,0.3,5,-0.53,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,0.06,5,-1.23,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.04,5,-1.41,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.2,5,-0.71,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0,0,,20000,24,4.29,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0,0.3,0,1000,24,2.99,NA,vv,p_aeruginosa,ATCC27853,1,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.075,0,0.3,5000,24,3.69,NA,vv,p_aeruginosa,ATCC27853,5,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,2.4,0.075,0.3,0.3,NA,24,NA,NA,vv,p_aeruginosa,ATCC27853,#VALUE!,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,24,0,3,0,0.004,24,-2.41,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190104,rif,pmb,0,0.75,0,3,0.003,24,-2.53,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.87,0,0,0.13,vv,p_aeruginosa,ATCC27850,16,17,24,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.9,0.25,0.01,NA,vv,p_aeruginosa,ATCC27851,19,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1.2,0.25,-0.19,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1,0.25,-0.27,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,1.5,0.25,-0.1,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.7,0.25,-0.43,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,1.5,0.25,-0.1,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.1,0.5,-0.23,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1.4,0.5,-0.12,NA,vv,p_aeruginosa,ATCC27853,14,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1.2,0.5,-0.19,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,1.3,0.5,-0.16,NA,vv,p_aeruginosa,ATCC27853,13,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.8,0.5,-0.37,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.9,0.5,-0.32,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.4,0.75,-0.12,NA,vv,p_aeruginosa,ATCC27853,14,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.9,0.75,-0.32,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1.2,0.75,-0.19,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.7,0.75,-0.43,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.9,0.75,-0.32,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.6,0.75,-0.49,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.6,1,-0.07,NA,vv,p_aeruginosa,ATCC27853,16,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.9,1,-0.32,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.8,1,-0.37,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.8,1,-0.37,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.9,1,-0.32,NA,vv,p_aeruginosa,ATCC27854,9,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,1,1,-0.27,NA,vv,p_aeruginosa,ATCC27855,10,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1,2,-0.27,NA,vv,p_aeruginosa,ATCC27856,10,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1.5,2,-0.1,NA,vv,p_aeruginosa,ATCC27857,15,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.9,2,-0.32,NA,vv,p_aeruginosa,ATCC27858,9,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.28,2,-0.82,NA,vv,p_aeruginosa,ATCC27859,28,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.33,2,-0.75,NA,vv,p_aeruginosa,ATCC27860,33,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.7,2,-0.43,NA,vv,p_aeruginosa,ATCC27861,7,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1,3,-0.27,NA,vv,p_aeruginosa,ATCC27851,10,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1.1,3,-0.23,NA,vv,p_aeruginosa,ATCC27853,11,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.8,3,-0.37,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.18,3,-1.02,NA,vv,p_aeruginosa,ATCC27853,18,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.23,3,-0.91,NA,vv,p_aeruginosa,ATCC27853,23,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.6,3,-0.49,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,8,5,0.63,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,3.7,5,0.3,NA,vv,p_aeruginosa,ATCC27853,37,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,2.2,5,0.07,NA,vv,p_aeruginosa,ATCC27853,22,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.12,5,-1.19,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.06,5,-1.49,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.4,5,-0.67,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,9000,24,3.68,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,1,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1300,24,2.84,NA,vv,p_aeruginosa,ATCC27853,13,,,8,0.25,,,2,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,8000,24,3.63,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,7,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,600,24,2.51,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,4,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.05,24,-1.57,NA,vv,p_aeruginosa,ATCC27853,5,,,8,0.25,,,5,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.002,24,-2.97,NA,vv,p_aeruginosa,ATCC27853,2,,,8,0.25,,,8,bio1,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,0,0,0,vv,p_aeruginosa,ATCC27850,10,17,13,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.1,0.25,-0.07,NA,vv,p_aeruginosa,ATCC27851,11,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.8,0.25,-0.21,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,1.5,0.25,0.06,NA,vv,p_aeruginosa,ATCC27853,15,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.9,0.25,-0.16,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,1.2,0.25,-0.03,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.8,0.25,-0.21,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,0.9,0.5,-0.16,NA,vv,p_aeruginosa,ATCC27853,9,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.6,0.5,-0.34,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.6,0.5,-0.34,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,1,0.5,-0.11,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.7,0.5,-0.27,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.6,0.5,-0.34,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1,0.75,-0.11,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,1,0.75,-0.11,NA,vv,p_aeruginosa,ATCC27853,10,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.3,0.75,-0.64,NA,vv,p_aeruginosa,ATCC27853,3,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.7,0.75,-0.27,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.4,0.75,-0.51,NA,vv,p_aeruginosa,ATCC27853,4,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.5,0.75,-0.42,NA,vv,p_aeruginosa,ATCC27853,5,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.2,1,-0.03,NA,vv,p_aeruginosa,ATCC27853,12,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.8,1,-0.21,NA,vv,p_aeruginosa,ATCC27853,8,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.7,1,-0.27,NA,vv,p_aeruginosa,ATCC27853,7,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.6,1,-0.34,NA,vv,p_aeruginosa,ATCC27853,6,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.7,1,-0.27,NA,vv,p_aeruginosa,ATCC27854,7,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.75,0,3,0.6,1,-0.34,NA,vv,p_aeruginosa,ATCC27855,6,,,8,0.25,,,8,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0,0,0,1.3,2,0,NA,vv,p_aeruginosa,ATCC27856,13,,,8,0.25,,,1,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0,0.3,0,0.4,2,-0.51,NA,vv,p_aeruginosa,ATCC27857,4,,,8,0.25,,,2,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,0,0.075,0,0.3,0.7,2,-0.27,NA,vv,p_aeruginosa,ATCC27858,7,,,8,0.25,,,7,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,2.4,0.075,0.3,0.3,0.4,2,-0.51,NA,vv,p_aeruginosa,ATCC27859,4,,,8,0.25,,,4,bio2,,MHBII_pH5.5_MES100mM,
extra,190107,rif,pmb,24,0,3,0,0.3,2,-0.64,NA,vv,p_aeruginosa,ATCC27860,3,,,8,0.25,,,5,bio2,,MHBII_pH5.5_MES100mM,
